annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
INLIER_BACKGROUND,AMO:6:9,AMO,Amos,R0,INLIER,0.0412750292307705,Q2,"And it shall come to passe, if there remaine tenne men in one house, that they shall die.","And it shall come to pass, if there remain ten men in one house, that they shall die.","and it shall come to passe, if there remaine tenne men in one house, that they shall die.","and it shall come to pass, if there remain ten men in one house, that they shall die.",0.04127502923077053,0.04127502923077053,,R0,R1,0.0,
INLIER_BACKGROUND,AMO:7:2,AMO,Amos,R0,INLIER,0.0893236136440648,Q3,"And it came to passe, that when they had made an ende of eating the grasse of the land, then I said; O Lord God, forgiue, I beseech thee, by whom shal Iacob arise? for he is small.","And it came to pass, that when they had made an end of eating the grass of the land, then I said, O Lord GOD, forgive, I beseech thee: by whom shall Jacob arise? for he is small.","and it came to passe, that when they had made an ende of eating the grasse of the land, then i said; o lord god, forgiue, i beseech thee, by whom shal iacob arise? for he is small.","and it came to pass, that when they had made an end of eating the grass of the land, then i said, o lord god, forgive, i beseech thee: by whom shall jacob arise? for he is small.",0.08932361364406483,0.08932361364406483,,R0,R1,0.0,
INLIER_BACKGROUND,AMO:9:14,AMO,Amos,R0,INLIER,0.0630507098760813,Q3,"And I will bring againe the captiuitie of my people of Israel: and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drinke the wine thereof: they shall also make gardens, and eate the fruite of them.","And I will bring again the captivity of my people of Israel, and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drink the wine thereof; they shall also make gardens, and eat the fruit of them.","and i will bring againe the captiuitie of my people of israel: and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drinke the wine thereof: they shall also make gardens, and eate the fruite of them.","and i will bring again the captivity of my people of israel, and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drink the wine thereof; they shall also make gardens, and eat the fruit of them.",0.0630507098760813,0.0630507098760813,,R0,R1,0.0,
INLIER_BACKGROUND,AMO:5:4,AMO,Amos,R0,INLIER,0.1168869878295141,Q4,"¶ For thus saith the Lord vnto the house of Israel, Seeke ye mee, and ye shall liue.","For thus saith the LORD unto the house of Israel, Seek ye me, and ye shall live:","¶ for thus saith the lord vnto the house of israel, seeke ye mee, and ye shall liue.","for thus saith the lord unto the house of israel, seek ye me, and ye shall live:",0.11688698782951412,0.11688698782951412,,R0,R1,0.0,
INLIER_BACKGROUND,AMO:8:6,AMO,Amos,R0,INLIER,0.1573717561913098,Q4,"That wee may buy the poore for siluer, & the needie for a paire of shoes; yea, and sell the refuse of the wheate?","That we may buy the poor for silver, and the needy for a pair of shoes; yea, and sell the refuse of the wheat?","that wee may buy the poore for siluer, & the needie for a paire of shoes; yea, and sell the refuse of the wheate?","that we may buy the poor for silver, and the needy for a pair of shoes; yea, and sell the refuse of the wheat?",0.15737175619130983,0.15737175619130983,,R0,R1,0.0,
INLIER_BACKGROUND,COL:2:5,COL,Colossians,R0,INLIER,0.0229971618275349,Q1,"For though I bee absent in the flesh, yet am I with you in the spirit, ioying and beholding your order, and the stedfastnesse of your faith in Christ.","For though I be absent in the flesh, yet am I with you in the spirit, joying and beholding your order, and the stedfastness of your faith in Christ.","for though i bee absent in the flesh, yet am i with you in the spirit, ioying and beholding your order, and the stedfastnesse of your faith in christ.","for though i be absent in the flesh, yet am i with you in the spirit, joying and beholding your order, and the stedfastness of your faith in christ.",0.022997161827534973,0.022997161827534973,,R0,R1,0.0,
INLIER_BACKGROUND,COL:4:4,COL,Colossians,R0,INLIER,0.0041642861273516,Q1,"That I may make it manifest, as I ought to speake.","That I may make it manifest, as I ought to speak.","that i may make it manifest, as i ought to speake.","that i may make it manifest, as i ought to speak.",0.004164286127351646,0.004164286127351646,,R0,R1,0.0,
INLIER_BACKGROUND,COL:1:7,COL,Colossians,R0,INLIER,0.0428280231926397,Q2,"As yee also learned of Epaphras our deare felow seruant, who is for you a faithfull Minister of Christ:","As ye also learned of Epaphras our dear fellowservant, who is for you a faithful minister of Christ;","as yee also learned of epaphras our deare felow seruant, who is for you a faithfull minister of christ:","as ye also learned of epaphras our dear fellowservant, who is for you a faithful minister of christ;",0.042828023192639786,0.042828023192639786,,R0,R1,0.0,
INLIER_BACKGROUND,COL:3:24,COL,Colossians,R0,INLIER,0.0416459194422502,Q2,"Knowing, that of the Lord yee shall receiue the reward of the inheritance: for ye serue the Lord Christ.",Knowing that of the Lord ye shall receive the reward of the inheritance: for ye serve the Lord Christ.,"knowing, that of the lord yee shall receiue the reward of the inheritance: for ye serue the lord christ.",knowing that of the lord ye shall receive the reward of the inheritance: for ye serve the lord christ.,0.04164591944225027,0.04164591944225027,,R0,R1,0.0,
INLIER_BACKGROUND,COL:1:14,COL,Colossians,R0,INLIER,0.0877887977703311,Q3,"In whom we haue redemption through his blood, euen the forgiuenesse of sinnes:","In whom we have redemption through his blood, even the forgiveness of sins:","in whom we haue redemption through his blood, euen the forgiuenesse of sinnes:","in whom we have redemption through his blood, even the forgiveness of sins:",0.0877887977703311,0.0877887977703311,,R0,R1,0.0,
INLIER_BACKGROUND,COL:4:12,COL,Colossians,R0,INLIER,0.0598584443093224,Q3,"Epaphras, who is one of you, a seruant of Christ, saluteth you, alwaies labouring feruently for you in praiers, that ye may stand perfect, and complete in all the will of God.","Epaphras, who is one of you, a servant of Christ, saluteth you, always labouring fervently for you in prayers, that ye may stand perfect and complete in all the will of God.","epaphras, who is one of you, a seruant of christ, saluteth you, alwaies labouring feruently for you in praiers, that ye may stand perfect, and complete in all the will of god.","epaphras, who is one of you, a servant of christ, saluteth you, always labouring fervently for you in prayers, that ye may stand perfect and complete in all the will of god.",0.05985844430932241,0.05985844430932241,,R0,R1,0.0,
INLIER_BACKGROUND,COL:3:23,COL,Colossians,R0,INLIER,0.1228968711688975,Q4,"And whatsoeuer yee doe, doe it heartily, as to the Lord, and not vnto men:","And whatsoever ye do, do it heartily, as to the Lord, and not unto men;","and whatsoeuer yee doe, doe it heartily, as to the lord, and not vnto men:","and whatsoever ye do, do it heartily, as to the lord, and not unto men;",0.12289687116889758,0.12289687116889758,,R0,R1,0.0,
INLIER_BACKGROUND,COL:3:7,COL,Colossians,R0,INLIER,0.0909616121117231,Q4,"In the which yee also walked sometime, when ye liued in them.","In the which ye also walked some time, when ye lived in them.","in the which yee also walked sometime, when ye liued in them.","in the which ye also walked some time, when ye lived in them.",0.09096161211172316,0.09096161211172316,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:10:18,DAN,Daniel,R0,INLIER,0.0181971133725022,Q1,"Then there came againe and touched me one like the appearance of a man, and he strengthned me,","Then there came again and touched me one like the appearance of a man, and he strengthened me,","then there came againe and touched me one like the appearance of a man, and he strengthned me,","then there came again and touched me one like the appearance of a man, and he strengthened me,",0.018197113372502294,0.018197113372502294,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:7:1,DAN,Daniel,R0,INLIER,0.0289130598887228,Q1,"In the first yeere of Belshazzar king of Babylon, Daniel had a dreame, and visions of his head vpon his bed: then he wrote the dreame, and tolde the summe of the matters.","In the first year of Belshazzar king of Babylon Daniel had a dream and visions of his head upon his bed: then he wrote the dream, and told the sum of the matters.","in the first yeere of belshazzar king of babylon, daniel had a dreame, and visions of his head vpon his bed: then he wrote the dreame, and tolde the summe of the matters.","in the first year of belshazzar king of babylon daniel had a dream and visions of his head upon his bed: then he wrote the dream, and told the sum of the matters.",0.028913059888722836,0.028913059888722836,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:2:38,DAN,Daniel,R0,INLIER,0.0551268994249607,Q2,"And wheresoeuer the children of men dwel, the beasts of the field, and the foules of the heauen hath he giuen into thine hand, and hath made thee ruler ouer them all: thou art this head of gold.","And wheresoever the children of men dwell, the beasts of the field and the fowls of the heaven hath he given into thine hand, and hath made thee ruler over them all. Thou art this head of gold.","and wheresoeuer the children of men dwel, the beasts of the field, and the foules of the heauen hath he giuen into thine hand, and hath made thee ruler ouer them all: thou art this head of gold.","and wheresoever the children of men dwell, the beasts of the field and the fowls of the heaven hath he given into thine hand, and hath made thee ruler over them all. thou art this head of gold.",0.05512689942496074,0.05512689942496074,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:2:49,DAN,Daniel,R0,INLIER,0.0368094870155356,Q2,"Then Daniel requested of the King, and he set Shadrach, Meshach, and Abednego ouer the affaires of the prouince of Babylon: but Daniel sate in the gate of the King.","Then Daniel requested of the king, and he set Shadrach, Meshach, and Abednego, over the affairs of the province of Babylon: but Daniel sat in the gate of the king.","then daniel requested of the king, and he set shadrach, meshach, and abednego ouer the affaires of the prouince of babylon: but daniel sate in the gate of the king.","then daniel requested of the king, and he set shadrach, meshach, and abednego, over the affairs of the province of babylon: but daniel sat in the gate of the king.",0.03680948701553566,0.03680948701553566,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:10:10,DAN,Daniel,R0,INLIER,0.0896013453232054,Q3,"¶ And behold, an hand touched me, which set me vpon my knees, and vpon the palmes of my hands.","And, behold, an hand touched me, which set me upon my knees and upon the palms of my hands.","¶ and behold, an hand touched me, which set me vpon my knees, and vpon the palmes of my hands.","and, behold, an hand touched me, which set me upon my knees and upon the palms of my hands.",0.0896013453232054,0.0896013453232054,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:2:5,DAN,Daniel,R0,INLIER,0.079840953659691,Q3,"The King answered, and said to the Caldeans, The thing is gone from mee: if ye will not make knowen vnto me the dreame, with the interpretation thereof, yee shall be cut in pieces, and your houses shalbe made a dunghill.","The king answered and said to the Chaldeans, The thing is gone from me: if ye will not make known unto me the dream, with the interpretation thereof, ye shall be cut in pieces, and your houses shall be made a dunghill.","the king answered, and said to the caldeans, the thing is gone from mee: if ye will not make knowen vnto me the dreame, with the interpretation thereof, yee shall be cut in pieces, and your houses shalbe made a dunghill.","the king answered and said to the chaldeans, the thing is gone from me: if ye will not make known unto me the dream, with the interpretation thereof, ye shall be cut in pieces, and your houses shall be made a dunghill.",0.07984095365969102,0.07984095365969102,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:1:1,DAN,Daniel,R0,INLIER,0.1133135900694041,Q4,"In the thirde yere of the reigne of Iehoiakim King of Iudah, came Nebuchad-nezzar King of Babylon, vnto Ierusalem, and besieged it.","In the third year of the reign of Jehoiakim king of Judah came Nebuchadnezzar king of Babylon unto Jerusalem, and besieged it.","in the thirde yere of the reigne of iehoiakim king of iudah, came nebuchad-nezzar king of babylon, vnto ierusalem, and besieged it.","in the third year of the reign of jehoiakim king of judah came nebuchadnezzar king of babylon unto jerusalem, and besieged it.",0.11331359006940411,0.11331359006940411,,R0,R1,0.0,
INLIER_BACKGROUND,DAN:7:8,DAN,Daniel,R0,INLIER,0.1460930365810516,Q4,"I considered the hornes, and behold, there came vp among them another little horne, before whom there were three of the first hornes pluckt vp by the roots: and behold, in this horne were eyes like the eyes of man, and a mouth speaking great things.","I considered the horns, and, behold, there came up among them another little horn, before whom there were three of the first horns plucked up by the roots: and, behold, in this horn were eyes like the eyes of man, and a mouth speaking great things.","i considered the hornes, and behold, there came vp among them another little horne, before whom there were three of the first hornes pluckt vp by the roots: and behold, in this horne were eyes like the eyes of man, and a mouth speaking great things.","i considered the horns, and, behold, there came up among them another little horn, before whom there were three of the first horns plucked up by the roots: and, behold, in this horn were eyes like the eyes of man, and a mouth speaking great things.",0.14609303658105166,0.14609303658105166,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:11:29,DEU,Deuteronomy,R0,INLIER,0.0267745983836142,Q1,"And it shall come to passe when the Lord thy God hath brought thee in, vnto the land whither thou goest to possesse it, that thou shalt put the blessing vpon mount Gerizim, and the curse vpon mount Ebal.","And it shall come to pass, when the LORD thy God hath brought thee in unto the land whither thou goest to possess it, that thou shalt put the blessing upon mount Gerizim, and the curse upon mount Ebal.","and it shall come to passe when the lord thy god hath brought thee in, vnto the land whither thou goest to possesse it, that thou shalt put the blessing vpon mount gerizim, and the curse vpon mount ebal.","and it shall come to pass, when the lord thy god hath brought thee in unto the land whither thou goest to possess it, that thou shalt put the blessing upon mount gerizim, and the curse upon mount ebal.",0.02677459838361429,0.02677459838361429,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:31:11,DEU,Deuteronomy,R0,INLIER,0.0079602351407702,Q1,"When all Israel is come to appeare before the Lord thy God, in the place which hee shall choose; thou shalt reade this Law before all Israel, in their hearing.","When all Israel is come to appear before the LORD thy God in the place which he shall choose, thou shalt read this law before all Israel in their hearing.","when all israel is come to appeare before the lord thy god, in the place which hee shall choose; thou shalt reade this law before all israel, in their hearing.","when all israel is come to appear before the lord thy god in the place which he shall choose, thou shalt read this law before all israel in their hearing.",0.007960235140770267,0.007960235140770267,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:27:10,DEU,Deuteronomy,R0,INLIER,0.0358429634379831,Q2,"Thou shalt therefore obey the voyce of the Lord thy God, and doe his Commandements, and his Statutes which I command thee this day.","Thou shalt therefore obey the voice of the LORD thy God, and do his commandments and his statutes, which I command thee this day.","thou shalt therefore obey the voyce of the lord thy god, and doe his commandements, and his statutes which i command thee this day.","thou shalt therefore obey the voice of the lord thy god, and do his commandments and his statutes, which i command thee this day.",0.0358429634379831,0.0358429634379831,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:4:16,DEU,Deuteronomy,R0,INLIER,0.0496852665777872,Q2,"Lest yee corrupt your selues, and make you a grauen image, the similitude of any figure, the likenes of male, or female,","Lest ye corrupt yourselves, and make you a graven image, the similitude of any figure, the likeness of male or female,","lest yee corrupt your selues, and make you a grauen image, the similitude of any figure, the likenes of male, or female,","lest ye corrupt yourselves, and make you a graven image, the similitude of any figure, the likeness of male or female,",0.04968526657778727,0.04968526657778727,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:24:17,DEU,Deuteronomy,R0,INLIER,0.0695061122018656,Q3,"¶ Thou shalt not peruert the iudgement of the stranger, nor of the fatherles, nor take a widowes raiment to pledge.","Thou shalt not pervert the judgment of the stranger, nor of the fatherless; nor take a widow’s raiment to pledge:","¶ thou shalt not peruert the iudgement of the stranger, nor of the fatherles, nor take a widowes raiment to pledge.","thou shalt not pervert the judgment of the stranger, nor of the fatherless; nor take a widow’s raiment to pledge:",0.06950611220186564,0.06950611220186564,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:9:25,DEU,Deuteronomy,R0,INLIER,0.0768100769893682,Q3,"Thus I fell downe before the Lord fourtie dayes, and fourtie nights, as I fel downe at the first, because the Lord had said, he would destroy you.","Thus I fell down before the LORD forty days and forty nights, as I fell down at the first; because the LORD had said he would destroy you.","thus i fell downe before the lord fourtie dayes, and fourtie nights, as i fel downe at the first, because the lord had said, he would destroy you.","thus i fell down before the lord forty days and forty nights, as i fell down at the first; because the lord had said he would destroy you.",0.07681007698936826,0.07681007698936826,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:33:28,DEU,Deuteronomy,R0,INLIER,0.1053261506451418,Q4,"Israel then shall dwell in safetie alone: the fountaine of Iacob shalbe vpon a land of corne and wine, also his heauens shall drop downe deaw.",Israel then shall dwell in safety alone: the fountain of Jacob shall be upon a land of corn and wine; also his heavens shall drop down dew.,"israel then shall dwell in safetie alone: the fountaine of iacob shalbe vpon a land of corne and wine, also his heauens shall drop downe deaw.",israel then shall dwell in safety alone: the fountain of jacob shall be upon a land of corn and wine; also his heavens shall drop down dew.,0.10532615064514184,0.10532615064514184,,R0,R1,0.0,
INLIER_BACKGROUND,DEU:3:27,DEU,Deuteronomy,R0,INLIER,0.0933638658306111,Q4,"Get thee vp into the top of Pisgah, and lift vp thine eyes Westward, and Northward, and Southward, and Eastward, and beholde it with thine eyes: for thou shalt not goe ouer this Iordan.","Get thee up into the top of Pisgah, and lift up thine eyes westward, and northward, and southward, and eastward, and behold it with thine eyes: for thou shalt not go over this Jordan.","get thee vp into the top of pisgah, and lift vp thine eyes westward, and northward, and southward, and eastward, and beholde it with thine eyes: for thou shalt not goe ouer this iordan.","get thee up into the top of pisgah, and lift up thine eyes westward, and northward, and southward, and eastward, and behold it with thine eyes: for thou shalt not go over this jordan.",0.09336386583061118,0.09336386583061118,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:3:6,ECC,Ecclesiastes,R0,INLIER,0.0210111374378559,Q1,"A time to get, and a time to lose: a time to keepe, and a time to cast away.","A time to get, and a time to lose; a time to keep, and a time to cast away;","a time to get, and a time to lose: a time to keepe, and a time to cast away.","a time to get, and a time to lose; a time to keep, and a time to cast away;",0.021011137437855987,0.021011137437855987,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:4:5,ECC,Ecclesiastes,R0,INLIER,0.0140554468096882,Q1,"The foole foldeth his hands together, and eateth his owne flesh.","The fool foldeth his hands together, and eateth his own flesh.","the foole foldeth his hands together, and eateth his owne flesh.","the fool foldeth his hands together, and eateth his own flesh.",0.014055446809688288,0.014055446809688288,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:5:11,ECC,Ecclesiastes,R0,INLIER,0.0301058770112687,Q2,"When goods increase, they are increased that eate them: and what good is there to the owners thereof, sauing the beholding of them with their eyes?","When goods increase, they are increased that eat them: and what good is there to the owners thereof, saving the beholding of them with their eyes?","when goods increase, they are increased that eate them: and what good is there to the owners thereof, sauing the beholding of them with their eyes?","when goods increase, they are increased that eat them: and what good is there to the owners thereof, saving the beholding of them with their eyes?",0.030105877011268767,0.030105877011268767,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:8:1,ECC,Ecclesiastes,R0,INLIER,0.0503501941535399,Q2,"Who is as the Wise man? and who knoweth the interpretation of a thing? a mans wisedome maketh his face to shine, and the boldnes of his face shalbe changed.","Who is as the wise man? and who knoweth the interpretation of a thing? a man’s wisdom maketh his face to shine, and the boldness of his face shall be changed.","who is as the wise man? and who knoweth the interpretation of a thing? a mans wisedome maketh his face to shine, and the boldnes of his face shalbe changed.","who is as the wise man? and who knoweth the interpretation of a thing? a man’s wisdom maketh his face to shine, and the boldness of his face shall be changed.",0.05035019415353992,0.05035019415353992,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:3:5,ECC,Ecclesiastes,R0,INLIER,0.0673097448979676,Q3,"A time to cast away stones, and a time to gather stones together: a time to imbrace, and a time to refraine from imbracing.","A time to cast away stones, and a time to gather stones together; a time to embrace, and a time to refrain from embracing;","a time to cast away stones, and a time to gather stones together: a time to imbrace, and a time to refraine from imbracing.","a time to cast away stones, and a time to gather stones together; a time to embrace, and a time to refrain from embracing;",0.0673097448979676,0.0673097448979676,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:7:7,ECC,Ecclesiastes,R0,INLIER,0.065935472366428,Q3,¶ Surely oppression maketh a wise man mad: and a gift destroyeth the heart.,Surely oppression maketh a wise man mad; and a gift destroyeth the heart.,¶ surely oppression maketh a wise man mad: and a gift destroyeth the heart.,surely oppression maketh a wise man mad; and a gift destroyeth the heart.,0.06593547236642805,0.06593547236642805,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:10:10,ECC,Ecclesiastes,R0,INLIER,0.1770787760821969,Q4,"If the yron be blunt, and he doe not whet the edge, then must he put to more strength: but wisedome is profitable to direct.","If the iron be blunt, and he do not whet the edge, then must he put to more strength: but wisdom is profitable to direct.","if the yron be blunt, and he doe not whet the edge, then must he put to more strength: but wisedome is profitable to direct.","if the iron be blunt, and he do not whet the edge, then must he put to more strength: but wisdom is profitable to direct.",0.1770787760821969,0.1770787760821969,,R0,R1,0.0,
INLIER_BACKGROUND,ECC:3:1,ECC,Ecclesiastes,R0,INLIER,0.169756438729609,Q4,"To euery thing there is a season, and a time to euery purpose vnder the heauen.","To every thing there is a season, and a time to every purpose under the heaven:","to euery thing there is a season, and a time to euery purpose vnder the heauen.","to every thing there is a season, and a time to every purpose under the heaven:",0.169756438729609,0.169756438729609,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:6:1,EPH,Ephesians,R0,INLIER,0.0,Q1,"Children, obey your parents in the Lord: for this is right.","Children, obey your parents in the Lord: for this is right.","children, obey your parents in the lord: for this is right.","children, obey your parents in the lord: for this is right.",0.0,0.0,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:6:2,EPH,Ephesians,R0,INLIER,0.0285036976642043,Q1,"Honour thy father and mother, (which is the first commandement with promise,)",Honour thy father and mother; which is the first commandment with promise;,"honour thy father and mother, (which is the first commandement with promise,)",honour thy father and mother; which is the first commandment with promise;,0.028503697664204353,0.028503697664204353,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:6:18,EPH,Ephesians,R0,INLIER,0.0557087586298141,Q2,"Praying alwayes with all prayer and supplication in the spirit, and watching thereunto with all perseuerance, and supplication for all Saints,","Praying always with all prayer and supplication in the Spirit, and watching thereunto with all perseverance and supplication for all saints;","praying alwayes with all prayer and supplication in the spirit, and watching thereunto with all perseuerance, and supplication for all saints,","praying always with all prayer and supplication in the spirit, and watching thereunto with all perseverance and supplication for all saints;",0.05570875862981417,0.05570875862981417,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:6:22,EPH,Ephesians,R0,INLIER,0.0308326331091456,Q2,"Whom I haue sent vnto you for the same purpose, that yee might know our affaires, and that he might comfort your hearts.","Whom I have sent unto you for the same purpose, that ye might know our affairs, and that he might comfort your hearts.","whom i haue sent vnto you for the same purpose, that yee might know our affaires, and that he might comfort your hearts.","whom i have sent unto you for the same purpose, that ye might know our affairs, and that he might comfort your hearts.",0.030832633109145635,0.030832633109145635,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:4:14,EPH,Ephesians,R0,INLIER,0.0628556451682424,Q3,"That we hencefoorth be no more children, tossed to and fro, and caried about with euery winde of doctrine, by the sleight of men, and cunning craftinesse, whereby they lye in waite to deceiue:","That we henceforth be no more children, tossed to and fro, and carried about with every wind of doctrine, by the sleight of men, and cunning craftiness, whereby they lie in wait to deceive;","that we hencefoorth be no more children, tossed to and fro, and caried about with euery winde of doctrine, by the sleight of men, and cunning craftinesse, whereby they lye in waite to deceiue:","that we henceforth be no more children, tossed to and fro, and carried about with every wind of doctrine, by the sleight of men, and cunning craftiness, whereby they lie in wait to deceive;",0.06285564516824249,0.06285564516824249,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:4:20,EPH,Ephesians,R0,INLIER,0.0576304982464072,Q3,But ye haue not so learned Christ:,But ye have not so learned Christ;,but ye haue not so learned christ:,but ye have not so learned christ;,0.0576304982464072,0.0576304982464072,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:3:3,EPH,Ephesians,R0,INLIER,0.1390810841359744,Q4,"How that by reuelation hee made knowen vnto me the mysterie, (as I wrote afore in few words,","How that by revelation he made known unto me the mystery; (as I wrote afore in few words,","how that by reuelation hee made knowen vnto me the mysterie, (as i wrote afore in few words,","how that by revelation he made known unto me the mystery; (as i wrote afore in few words,",0.13908108413597442,0.13908108413597442,,R0,R1,0.0,
INLIER_BACKGROUND,EPH:6:6,EPH,Ephesians,R0,INLIER,0.1093192010039112,Q4,"Not with eye seruice as men pleasers, but as the seruants of Christ, doing the will of God from the heart:","Not with eyeservice, as menpleasers; but as the servants of Christ, doing the will of God from the heart;","not with eye seruice as men pleasers, but as the seruants of christ, doing the will of god from the heart:","not with eyeservice, as menpleasers; but as the servants of christ, doing the will of god from the heart;",0.10931920100391124,0.10931920100391124,,R0,R1,0.0,
INLIER_BACKGROUND,EST:5:1,EST,Esther,R0,INLIER,0.0239741118368033,Q1,"Now it came to passe on the third day, that Esther put on her royall apparell, and stood in the inner court of the kings house, ouer against the kings house: and the King sate vpon his royall throne in the royall house, ouer against the gate of the house.","Now it came to pass on the third day, that Esther put on her royal apparel, and stood in the inner court of the king’s house, over against the king’s house: and the king sat upon his royal throne in the royal house, over against the gate of the house.","now it came to passe on the third day, that esther put on her royall apparell, and stood in the inner court of the kings house, ouer against the kings house: and the king sate vpon his royall throne in the royall house, ouer against the gate of the house.","now it came to pass on the third day, that esther put on her royal apparel, and stood in the inner court of the king’s house, over against the king’s house: and the king sat upon his royal throne in the royal house, over against the gate of the house.",0.023974111836803313,0.023974111836803313,,R0,R1,0.0,
INLIER_BACKGROUND,EST:5:7,EST,Esther,R0,INLIER,0.0030635620499831,Q1,"Then answered Esther, and said, My petition, and my request is,","Then answered Esther, and said, My petition and my request is;","then answered esther, and said, my petition, and my request is,","then answered esther, and said, my petition and my request is;",0.0030635620499831484,0.0030635620499831484,,R0,R1,0.0,
INLIER_BACKGROUND,EST:2:9,EST,Esther,R0,INLIER,0.0434436891366589,Q2,"And the maiden pleased him, and she obtained kindnesse of him, and hee speedily gaue her her things for purification, with such things as belonged to her, and seuen maidens, which were meet to be giuen her, out of the Kings house, and hee preferred her and her maids, vnto the best place of the house of the women.","And the maiden pleased him, and she obtained kindness of him; and he speedily gave her her things for purification, with such things as belonged to her, and seven maidens, which were meet to be given her, out of the king’s house: and he preferred her and her maids unto the best place of the house of the women.","and the maiden pleased him, and she obtained kindnesse of him, and hee speedily gaue her her things for purification, with such things as belonged to her, and seuen maidens, which were meet to be giuen her, out of the kings house, and hee preferred her and her maids, vnto the best place of the house of the women.","and the maiden pleased him, and she obtained kindness of him; and he speedily gave her her things for purification, with such things as belonged to her, and seven maidens, which were meet to be given her, out of the king’s house: and he preferred her and her maids unto the best place of the house of the women.",0.04344368913665897,0.04344368913665897,,R0,R1,0.0,
INLIER_BACKGROUND,EST:6:8,EST,Esther,R0,INLIER,0.0341375894117559,Q2,"Let the royall apparell bee brought, which the King vseth to weare, and the horse that the King rideth vpon, and the crowne royal which is set vpon his head:","Let the royal apparel be brought which the king useth to wear, and the horse that the king rideth upon, and the crown royal which is set upon his head:","let the royall apparell bee brought, which the king vseth to weare, and the horse that the king rideth vpon, and the crowne royal which is set vpon his head:","let the royal apparel be brought which the king useth to wear, and the horse that the king rideth upon, and the crown royal which is set upon his head:",0.03413758941175593,0.03413758941175593,,R0,R1,0.0,
INLIER_BACKGROUND,EST:9:20,EST,Esther,R0,INLIER,0.0625096673572388,Q3,"¶ And Mordecai wrote these things, and sent letters vnto all the Iewes, that were in all the prouinces of the king Ahasuerus, both nigh & farre,","And Mordecai wrote these things, and sent letters unto all the Jews that were in all the provinces of the king Ahasuerus, both nigh and far,","¶ and mordecai wrote these things, and sent letters vnto all the iewes, that were in all the prouinces of the king ahasuerus, both nigh & farre,","and mordecai wrote these things, and sent letters unto all the jews that were in all the provinces of the king ahasuerus, both nigh and far,",0.06250966735723884,0.06250966735723884,,R0,R1,0.0,
INLIER_BACKGROUND,EST:9:28,EST,Esther,R0,INLIER,0.0882619931423552,Q3,"And that these dayes should be remembred, and kept throughout euery generation, euery family, euery prouince, and euery citie, and that these dayes of Purim should not faile from among the Iewes, nor the memoriall of them perish from their seed.","And that these days should be remembered and kept throughout every generation, every family, every province, and every city; and that these days of Purim should not fail from among the Jews, nor the memorial of them perish from their seed.","and that these dayes should be remembred, and kept throughout euery generation, euery family, euery prouince, and euery citie, and that these dayes of purim should not faile from among the iewes, nor the memoriall of them perish from their seed.","and that these days should be remembered and kept throughout every generation, every family, every province, and every city; and that these days of purim should not fail from among the jews, nor the memorial of them perish from their seed.",0.08826199314235528,0.08826199314235528,,R0,R1,0.0,
