unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
NUM:26:63,NUM,26,63,0.18762734016792326,0.18762734016792326,,R0,R1,0.0,"¶ These are they that were numbred by Moses and Eleazar the Priest, who numbred the children of Israel in the plaines of Moab, by Iordane neere Iericho.","These are they that were numbered by Moses and Eleazar the priest, who numbered the children of Israel in the plains of Moab by Jordan near Jericho.","¶ these are they that were numbred by moses and eleazar the priest, who numbred the children of israel in the plaines of moab, by iordane neere iericho.","these are they that were numbered by moses and eleazar the priest, who numbered the children of israel in the plains of moab by jordan near jericho.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:5, insert:2}; examples=delete: [¶  ] -> [] | insert: [] -> [e] | replace: [P] -> [p] | insert: [] -> [e] | delete: [e] -> [] | delete: [,] -> [] | replace: [I] -> [J] | delete: [e] -> []","ops={replace:6, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [numbred] -> [numbered] | replace: [Priest,] -> [priest,] | replace: [numbred] -> [numbered] | replace: [plaines] -> [plains] | replace: [Moab,] -> [Moab] | replace: [Iordane neere Iericho.] -> [Jordan near Jericho.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ These are they that were numbred by Moses and Eleazar the Priest who numbred the children of Israel in the plaines of Moab by Iordane neere Iericho] -> [These are they that were numbered by Moses and Eleazar the priest who numbered the children of Israel in the plains of Moab by Jordan near Jericho]",
PSA:37:27,PSA,37,27,0.1875583637727406,0.1875583637727406,,R0,R1,0.0,"Depart from euill, and doe good; and dwell for euermore.","Depart from evil, and do good; and dwell for evermore.","depart from euill, and doe good; and dwell for euermore.","depart from evil, and do good; and dwell for evermore.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:2, delete:2, insert:0}; examples=replace: [u] -> [v] | delete: [l] -> [] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [euill,] -> [evil,] | replace: [doe] -> [do] | replace: [euermore.] -> [evermore.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Depart from euill and doe good and dwell for euermore] -> [Depart from evil and do good and dwell for evermore]",
JER:36:1,JER,36,1,0.1873588173712355,0.1873588173712355,,R0,R1,0.0,"And it came to passe in the fourth yeere of Iehoiakim the sonne of Iosiah king of Iudah, that this word came vnto Ieremiah from the Lord, saying;","And it came to pass in the fourth year of Jehoiakim the son of Josiah king of Judah, that this word came unto Jeremiah from the LORD, saying,","and it came to passe in the fourth yeere of iehoiakim the sonne of iosiah king of iudah, that this word came vnto ieremiah from the lord, saying;","and it came to pass in the fourth year of jehoiakim the son of josiah king of judah, that this word came unto jeremiah from the lord, saying,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:8, delete:3, insert:0}; examples=delete: [e] -> [] | replace: [e] -> [a] | delete: [e] -> [] | replace: [I] -> [J] | delete: [n e] -> [] | replace: [I] -> [J] | replace: [I] -> [J] | replace: [v] -> [u]","ops={replace:8, delete:0, insert:0}; examples=replace: [passe] -> [pass] | replace: [yeere] -> [year] | replace: [Iehoiakim] -> [Jehoiakim] | replace: [sonne] -> [son] | replace: [Iosiah] -> [Josiah] | replace: [Iudah,] -> [Judah,] | replace: [vnto Ieremiah] -> [unto Jeremiah] | replace: [Lord, saying;] -> [LORD, saying,]","ops={replace:1, delete:0, insert:0}; examples=replace: [And it came to passe in the fourth yeere of Iehoiakim the sonne of Iosiah king of Iudah that this word came vnto Ieremiah from the Lord] -> [And it came to pass in the fourth year of Jehoiakim the son of Josiah king of Judah that this word came unto Jeremiah from the LORD]",
JER:42:7,JER,42,7,0.18734490554060534,0.18734490554060534,,R0,R1,0.0,"¶ And it came to passe after tenne dayes, that the word of the Lord came vnto Ieremiah.","And it came to pass after ten days, that the word of the LORD came unto Jeremiah.","¶ and it came to passe after tenne dayes, that the word of the lord came vnto ieremiah.","and it came to pass after ten days, that the word of the lord came unto jeremiah.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:0}; examples=delete: [¶  ] -> [] | delete: [e] -> [] | delete: [n e] -> [] | delete: [e] -> [] | replace: [o r d] -> [O R D] | replace: [v] -> [u] | replace: [I] -> [J]","ops={replace:4, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [passe] -> [pass] | replace: [tenne dayes,] -> [ten days,] | replace: [Lord] -> [LORD] | replace: [vnto Ieremiah.] -> [unto Jeremiah.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And it came to passe after tenne dayes that the word of the Lord came vnto Ieremiah] -> [And it came to pass after ten days that the word of the LORD came unto Jeremiah]",
2CH:9:30,2CH,9,30,0.1872981433554357,0.1872981433554357,,R0,R1,0.0,"And Solomon reigned in Ierusalem ouer all Israel, fourtie yeeres.",And Solomon reigned in Jerusalem over all Israel forty years.,"and solomon reigned in ierusalem ouer all israel, fourtie yeeres.",and solomon reigned in jerusalem over all israel forty years.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:3, insert:0}; examples=replace: [I] -> [J] | replace: [u] -> [v] | delete: [,] -> [] | delete: [u] -> [] | replace: [i e] -> [y] | replace: [e] -> [a] | delete: [e] -> []","ops={replace:2, delete:0, insert:0}; examples=replace: [Ierusalem ouer] -> [Jerusalem over] | replace: [Israel, fourtie yeeres.] -> [Israel forty years.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Solomon reigned in Ierusalem ouer all Israel fourtie yeeres] -> [And Solomon reigned in Jerusalem over all Israel forty years]",
1PE:2:18,1PE,2,18,0.18705216920974022,0.18705216920974022,,R0,R1,0.0,"Seruants, be subiect to your masters with al feare, not only to the good and gentle, but also to the froward.","Servants, be subject to your masters with all fear; not only to the good and gentle, but also to the froward.","seruants, be subiect to your masters with al feare, not only to the good and gentle, but also to the froward.","servants, be subject to your masters with all fear; not only to the good and gentle, but also to the froward.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:0, insert:1}; examples=replace: [u] -> [v] | replace: [i] -> [j] | insert: [] -> [l] | replace: [e ,] -> [;]","ops={replace:3, delete:0, insert:0}; examples=replace: [Seruants,] -> [Servants,] | replace: [subiect] -> [subject] | replace: [al feare,] -> [all fear;]","ops={replace:1, delete:0, insert:0}; examples=replace: [Seruants be subiect to your masters with al feare] -> [Servants be subject to your masters with all fear]",
JER:35:1,JER,35,1,0.1869562378382117,0.1869562378382117,,R0,R1,0.0,"The word which came vnto Ieremiah from the Lord, in the daies of Iehoiakim the sonne of Iosiah King of Iudah, saying,","The word which came unto Jeremiah from the LORD in the days of Jehoiakim the son of Josiah king of Judah, saying,","the word which came vnto ieremiah from the lord, in the daies of iehoiakim the sonne of iosiah king of iudah, saying,","the word which came unto jeremiah from the lord in the days of jehoiakim the son of josiah king of judah, saying,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:8, delete:1, insert:0}; examples=replace: [v] -> [u] | replace: [I] -> [J] | replace: [o r d ,] -> [O R D] | replace: [i e] -> [y] | replace: [I] -> [J] | delete: [n e] -> [] | replace: [I] -> [J] | replace: [K] -> [k]","ops={replace:7, delete:0, insert:0}; examples=replace: [vnto Ieremiah] -> [unto Jeremiah] | replace: [Lord,] -> [LORD] | replace: [daies] -> [days] | replace: [Iehoiakim] -> [Jehoiakim] | replace: [sonne] -> [son] | replace: [Iosiah King] -> [Josiah king] | replace: [Iudah,] -> [Judah,]","ops={replace:1, delete:0, insert:0}; examples=replace: [The word which came vnto Ieremiah from the Lord in the daies of Iehoiakim the sonne of Iosiah King of Iudah] -> [The word which came unto Jeremiah from the LORD in the days of Jehoiakim the son of Josiah king of Judah]",
LAM:3:19,LAM,3,19,0.186931881372713,0.186931881372713,,R0,R1,0.0,"Remembring mine affliction and my miserie, the wormewood & the gall.","Remembering mine affliction and my misery, the wormwood and the gall.","remembring mine affliction and my miserie, the wormewood & the gall.","remembering mine affliction and my misery, the wormwood and the gall.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:2, delete:1, insert:1}; examples=insert: [] -> [e] | replace: [i e] -> [y] | delete: [e] -> [] | replace: [&] -> [a n d]","ops={replace:3, delete:0, insert:0}; examples=replace: [Remembring] -> [Remembering] | replace: [miserie,] -> [misery,] | replace: [wormewood &] -> [wormwood and]","ops={replace:1, delete:0, insert:0}; examples=replace: [Remembring mine affliction and my miserie the wormewood & the gall] -> [Remembering mine affliction and my misery the wormwood and the gall]",
LEV:23:8,LEV,23,8,0.18685374382898556,0.18685374382898556,,R0,R1,0.0,"But ye shal offer an offring made by fire vnto the Lord seuen dayes: in the seuenth day is an holy conuocation, Ye shall doe no seruile worke therein.",But ye shall offer an offering made by fire unto the LORD seven days: in the seventh day is an holy convocation: ye shall do no servile work therein.,"but ye shal offer an offring made by fire vnto the lord seuen dayes: in the seuenth day is an holy conuocation, ye shall doe no seruile worke therein.",but ye shall offer an offering made by fire unto the lord seven days: in the seventh day is an holy convocation: ye shall do no servile work therein.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:8, delete:3, insert:2}; examples=insert: [] -> [l] | insert: [] -> [e] | replace: [v] -> [u] | replace: [o r d] -> [O R D] | replace: [u] -> [v] | delete: [e] -> [] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:8, delete:0, insert:0}; examples=replace: [shal] -> [shall] | replace: [offring] -> [offering] | replace: [vnto] -> [unto] | replace: [Lord seuen dayes:] -> [LORD seven days:] | replace: [seuenth] -> [seventh] | replace: [conuocation, Ye] -> [convocation: ye] | replace: [doe] -> [do] | replace: [seruile worke] -> [servile work]","ops={replace:1, delete:0, insert:0}; examples=replace: [But ye shal offer an offring made by fire vnto the Lord seuen dayes in the seuenth day is an holy conuocation Ye shall doe no seruile worke therein] -> [But ye shall offer an offering made by fire unto the LORD seven days in the seventh day is an holy convocation ye shall do no servile work therein]",
JDG:8:13,JDG,8,13,0.18663856495226006,0.18663856495226006,,R0,R1,0.0,"¶ And Gideon the sonne of Ioash returned from battel before the Sunne was vp,","And Gideon the son of Joash returned from battle before the sun was up,","¶ and gideon the sonne of ioash returned from battel before the sunne was vp,","and gideon the son of joash returned from battle before the sun was up,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:1}; examples=delete: [¶  ] -> [] | delete: [n e] -> [] | replace: [I] -> [J] | insert: [] -> [l] | delete: [l] -> [] | replace: [S] -> [s] | delete: [n e] -> [] | replace: [v] -> [u]","ops={replace:5, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [sonne] -> [son] | replace: [Ioash] -> [Joash] | replace: [battel] -> [battle] | replace: [Sunne] -> [sun] | replace: [vp,] -> [up,]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And Gideon the sonne of Ioash returned from battel before the Sunne was vp] -> [And Gideon the son of Joash returned from battle before the sun was up]",
LEV:11:31,LEV,11,31,0.18656891952001853,0.18656891952001853,,R0,R1,0.0,"These are vncleane to you among all that creepe: whosoeuer doth touch them when they bee dead, shall be vncleane vntill the Euen.","These are unclean to you among all that creep: whosoever doth touch them, when they be dead, shall be unclean until the even.","these are vncleane to you among all that creepe: whosoeuer doth touch them when they bee dead, shall be vncleane vntill the euen.","these are unclean to you among all that creep: whosoever doth touch them, when they be dead, shall be unclean until the even.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:5, insert:1}; examples=replace: [v] -> [u] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | insert: [] -> [,] | delete: [e] -> [] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:6, delete:0, insert:0}; examples=replace: [vncleane] -> [unclean] | replace: [creepe: whosoeuer] -> [creep: whosoever] | replace: [them] -> [them,] | replace: [bee] -> [be] | replace: [vncleane vntill] -> [unclean until] | replace: [Euen.] -> [even.]","ops={replace:1, delete:0, insert:0}; examples=replace: [These are vncleane to you among all that creepe whosoeuer doth touch them when they bee dead shall be vncleane vntill the Euen] -> [These are unclean to you among all that creep whosoever doth touch them when they be dead shall be unclean until the even]",
ROM:8:32,ROM,8,32,0.18655277923730051,0.18655277923730051,,R0,R1,0.0,"He that spared not his owne son, but deliuered him vp for vs all: how shall hee not with him also freely giue vs all things?","He that spared not his own Son, but delivered him up for us all, how shall he not with him also freely give us all things?","he that spared not his owne son, but deliuered him vp for vs all: how shall hee not with him also freely giue vs all things?","he that spared not his own son, but delivered him up for us all, how shall he not with him also freely give us all things?",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:7, delete:2, insert:0}; examples=delete: [e] -> [] | replace: [s] -> [S] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [v] -> [u] | replace: [:] -> [,] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:6, delete:0, insert:0}; examples=replace: [owne son,] -> [own Son,] | replace: [deliuered] -> [delivered] | replace: [vp] -> [up] | replace: [vs all:] -> [us all,] | replace: [hee] -> [he] | replace: [giue vs] -> [give us]","ops={replace:1, delete:0, insert:0}; examples=replace: [He that spared not his owne son but deliuered him vp for vs all how shall hee not with him also freely giue vs all things] -> [He that spared not his own Son but delivered him up for us all how shall he not with him also freely give us all things]",
ACT:1:10,ACT,1,10,0.18652485646029815,0.18652485646029815,,R0,R1,0.0,"And while they looked stedfastly toward heauen, as he went vp, behold, two men stood by them in white apparell,","And while they looked stedfastly toward heaven as he went up, behold, two men stood by them in white apparel;","and while they looked stedfastly toward heauen, as he went vp, behold, two men stood by them in white apparell,","and while they looked stedfastly toward heaven as he went up, behold, two men stood by them in white apparel;",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=replace: [u] -> [v] | delete: [,] -> [] | replace: [v] -> [u] | replace: [l ,] -> [;]","ops={replace:3, delete:0, insert:0}; examples=replace: [heauen,] -> [heaven] | replace: [vp,] -> [up,] | replace: [apparell,] -> [apparel;]","ops={replace:2, delete:0, insert:0}; examples=replace: [And while they looked stedfastly toward heauen as he went vp] -> [And while they looked stedfastly toward heaven as he went up] | replace: [two men stood by them in white apparell] -> [two men stood by them in white apparel]",
PSA:15:5,PSA,15,5,0.1864525591079763,0.1864525591079763,,R0,R1,0.0,"He that putteth not out his money to vsury, nor taketh reward against the innocent: he that doth these things, shall neuer be moued.","He that putteth not out his money to usury, nor taketh reward against the innocent. He that doeth these things shall never be moved.","he that putteth not out his money to vsury, nor taketh reward against the innocent: he that doth these things, shall neuer be moued.","he that putteth not out his money to usury, nor taketh reward against the innocent. he that doeth these things shall never be moved.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:1, insert:1}; examples=replace: [v] -> [u] | replace: [:] -> [.] | replace: [h] -> [H] | insert: [] -> [e] | delete: [,] -> [] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:6, delete:0, insert:0}; examples=replace: [vsury,] -> [usury,] | replace: [innocent: he] -> [innocent. He] | replace: [doth] -> [doeth] | replace: [things,] -> [things] | replace: [neuer] -> [never] | replace: [moued.] -> [moved.]","ops={replace:2, delete:0, insert:0}; examples=replace: [He that putteth not out his money to vsury] -> [He that putteth not out his money to usury] | replace: [he that doth these things shall neuer be moued] -> [He that doeth these things shall never be moved]",
MRK:8:20,MRK,8,20,0.1863787713319477,0.1863787713319477,,R0,R1,0.0,"And when the seuen among foure thousand: how many baskets full of fragments tooke ye vp? And they said, Seuen.","And when the seven among four thousand, how many baskets full of fragments took ye up? And they said, Seven.","and when the seuen among foure thousand: how many baskets full of fragments tooke ye vp? and they said, seuen.","and when the seven among four thousand, how many baskets full of fragments took ye up? and they said, seven.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | replace: [:] -> [,] | delete: [e] -> [] | replace: [v] -> [u] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [seuen] -> [seven] | replace: [foure thousand:] -> [four thousand,] | replace: [tooke] -> [took] | replace: [vp?] -> [up?] | replace: [Seuen.] -> [Seven.]","ops={replace:2, delete:0, insert:0}; examples=replace: [And when the seuen among foure thousand how many baskets full of fragments tooke ye vp] -> [And when the seven among four thousand how many baskets full of fragments took ye up] | replace: [Seuen] -> [Seven]",
MRK:1:9,MRK,1,9,0.18637430556786305,0.18637430556786305,,R0,R1,0.0,"And it came to passe in those daies, that Iesus came from Nazareth of Galilee, and was baptized of Iohn in Iordane.","And it came to pass in those days, that Jesus came from Nazareth of Galilee, and was baptized of John in Jordan.","and it came to passe in those daies, that iesus came from nazareth of galilee, and was baptized of iohn in iordane.","and it came to pass in those days, that jesus came from nazareth of galilee, and was baptized of john in jordan.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=delete: [e] -> [] | replace: [i e] -> [y] | replace: [I] -> [J] | replace: [I] -> [J] | replace: [I] -> [J] | delete: [e] -> []","ops={replace:5, delete:0, insert:0}; examples=replace: [passe] -> [pass] | replace: [daies,] -> [days,] | replace: [Iesus] -> [Jesus] | replace: [Iohn] -> [John] | replace: [Iordane.] -> [Jordan.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And it came to passe in those daies that Iesus came from Nazareth of Galilee and was baptized of Iohn in Iordane] -> [And it came to pass in those days that Jesus came from Nazareth of Galilee and was baptized of John in Jordan]",
NUM:28:21,NUM,28,21,0.18627843687023926,0.18627843687023926,,R0,R1,0.0,"A seuerall tenth deale shalt thou offer for euery lambe, throughout the seuen lambes:","A several tenth deal shalt thou offer for every lamb, throughout the seven lambs:","a seuerall tenth deale shalt thou offer for euery lambe, throughout the seuen lambes:","a several tenth deal shalt thou offer for every lamb, throughout the seven lambs:",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:0}; examples=replace: [u] -> [v] | delete: [l] -> [] | delete: [e] -> [] | replace: [u] -> [v] | delete: [e] -> [] | replace: [u] -> [v] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [seuerall] -> [several] | replace: [deale] -> [deal] | replace: [euery lambe,] -> [every lamb,] | replace: [seuen lambes:] -> [seven lambs:]","ops={replace:1, delete:0, insert:0}; examples=replace: [A seuerall tenth deale shalt thou offer for euery lambe throughout the seuen lambes] -> [A several tenth deal shalt thou offer for every lamb throughout the seven lambs]",
HEB:13:18,HEB,13,18,0.18616476497338708,0.18616476497338708,,R0,R1,0.0,"Pray for vs: for we trust wee haue a good conscience in all things, willing to liue honestly.","Pray for us: for we trust we have a good conscience, in all things willing to live honestly.","pray for vs: for we trust wee haue a good conscience in all things, willing to liue honestly.","pray for us: for we trust we have a good conscience, in all things willing to live honestly.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:2, insert:1}; examples=replace: [v] -> [u] | delete: [e] -> [] | replace: [u] -> [v] | insert: [] -> [,] | delete: [,] -> [] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [vs:] -> [us:] | replace: [wee haue] -> [we have] | replace: [conscience] -> [conscience,] | replace: [things,] -> [things] | replace: [liue] -> [live]","ops={replace:1, delete:0, insert:0}; examples=replace: [Pray for vs for we trust wee haue a good conscience in all things willing to liue honestly] -> [Pray for us for we trust we have a good conscience in all things willing to live honestly]",
MRK:14:16,MRK,14,16,0.186064630303458,0.186064630303458,,R0,R1,0.0,"And his disciples went forth, and came into the citie, and found as hee had said vnto them: and they made readie the Passeouer.","And his disciples went forth, and came into the city, and found as he had said unto them: and they made ready the passover.","and his disciples went forth, and came into the citie, and found as hee had said vnto them: and they made readie the passeouer.","and his disciples went forth, and came into the city, and found as he had said unto them: and they made ready the passover.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:2, insert:0}; examples=replace: [i e] -> [y] | delete: [e] -> [] | replace: [v] -> [u] | replace: [i e] -> [y] | replace: [P] -> [p] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [citie,] -> [city,] | replace: [hee] -> [he] | replace: [vnto] -> [unto] | replace: [readie] -> [ready] | replace: [Passeouer.] -> [passover.]","ops={replace:1, delete:0, insert:0}; examples=replace: [and came into the citie and found as hee had said vnto them and they made readie the Passeouer] -> [and came into the city and found as he had said unto them and they made ready the passover]",
2CH:23:16,2CH,23,16,0.1859705482216888,0.1859705482216888,,R0,R1,0.0,"¶ And Iehoiada made a couenant betweene him, and betweene all the people, and betweene the king, that they should be the Lords people.","And Jehoiada made a covenant between him, and between all the people, and between the king, that they should be the LORD’s people.","¶ and iehoiada made a couenant betweene him, and betweene all the people, and betweene the king, that they should be the lords people.","and jehoiada made a covenant between him, and between all the people, and between the king, that they should be the lord’s people.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:0}; examples=delete: [¶  ] -> [] | replace: [I] -> [J] | replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [o r d] -> [O R D ’]","ops={replace:5, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Iehoiada] -> [Jehoiada] | replace: [couenant betweene] -> [covenant between] | replace: [betweene] -> [between] | replace: [betweene] -> [between] | replace: [Lords] -> [LORD’s]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And Iehoiada made a couenant betweene him and betweene all the people and betweene the king that they should be the Lords people] -> [And Jehoiada made a covenant between him and between all the people and between the king that they should be the LORD’s people]",
JER:37:8,JER,37,8,0.18595631100311127,0.18595631100311127,,R0,R1,0.0,"And the Caldeans shall come againe, and fight against this citie and take it, and burne it with fire.","And the Chaldeans shall come again, and fight against this city, and take it, and burn it with fire.","and the caldeans shall come againe, and fight against this citie and take it, and burne it with fire.","and the chaldeans shall come again, and fight against this city, and take it, and burn it with fire.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:1, delete:2, insert:1}; examples=insert: [] -> [h] | delete: [e] -> [] | replace: [i e] -> [y ,] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [Caldeans] -> [Chaldeans] | replace: [againe,] -> [again,] | replace: [citie] -> [city,] | replace: [burne] -> [burn]","ops={replace:1, delete:0, insert:0}; examples=replace: [And the Caldeans shall come againe and fight against this citie and take it and burne it with fire] -> [And the Chaldeans shall come again and fight against this city and take it and burn it with fire]",
MRK:14:30,MRK,14,30,0.1858963585562453,0.1858963585562453,,R0,R1,0.0,"And Iesus saith vnto him, Uerily I say vnto thee, that this day, euen in this night before the cocke crow twise, thou shalt denie me thrise.","And Jesus saith unto him, Verily I say unto thee, That this day, even in this night, before the cock crow twice, thou shalt deny me thrice.","and iesus saith vnto him, uerily i say vnto thee, that this day, euen in this night before the cocke crow twise, thou shalt denie me thrise.","and jesus saith unto him, verily i say unto thee, that this day, even in this night, before the cock crow twice, thou shalt deny me thrice.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:9, delete:1, insert:1}; examples=replace: [I] -> [J] | replace: [v] -> [u] | replace: [U] -> [V] | replace: [v] -> [u] | replace: [t] -> [T] | replace: [u] -> [v] | insert: [] -> [,] | delete: [e] -> []","ops={replace:11, delete:0, insert:0}; examples=replace: [Iesus] -> [Jesus] | replace: [vnto] -> [unto] | replace: [Uerily] -> [Verily] | replace: [vnto] -> [unto] | replace: [that] -> [That] | replace: [euen] -> [even] | replace: [night] -> [night,] | replace: [cocke] -> [cock]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Iesus saith vnto him Uerily I say vnto thee that this day euen in this night before the cocke crow twise thou shalt denie me thrise] -> [And Jesus saith unto him Verily I say unto thee That this day even in this night before the cock crow twice thou shalt deny me thrice]",
JER:22:20,JER,22,20,0.1857842481143126,0.1857842481143126,,R0,R1,0.0,"¶ Goe vp to Lebanon, and crie, and lift vp thy voice in Bashan, and crie from the passages: for all thy louers are destroyed.","Go up to Lebanon, and cry; and lift up thy voice in Bashan, and cry from the passages: for all thy lovers are destroyed.","¶ goe vp to lebanon, and crie, and lift vp thy voice in bashan, and crie from the passages: for all thy louers are destroyed.","go up to lebanon, and cry; and lift up thy voice in bashan, and cry from the passages: for all thy lovers are destroyed.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:2, insert:0}; examples=delete: [¶  ] -> [] | delete: [e] -> [] | replace: [v] -> [u] | replace: [i e ,] -> [y ;] | replace: [v] -> [u] | replace: [i e] -> [y] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [¶ Goe vp] -> [Go up] | replace: [crie,] -> [cry;] | replace: [vp] -> [up] | replace: [crie] -> [cry] | replace: [louers] -> [lovers]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Goe vp to Lebanon and crie and lift vp thy voice in Bashan and crie from the passages for all thy louers are destroyed] -> [Go up to Lebanon and cry and lift up thy voice in Bashan and cry from the passages for all thy lovers are destroyed]",
HOS:12:2,HOS,12,2,0.18572437203793357,0.18572437203793357,,R0,R1,0.0,"The Lord hath also a controuersie with Iudah, and will punish Iacob according to his wayes, according to his doings will he recompense him.","The LORD hath also a controversy with Judah, and will punish Jacob according to his ways; according to his doings will he recompense him.","the lord hath also a controuersie with iudah, and will punish iacob according to his wayes, according to his doings will he recompense him.","the lord hath also a controversy with judah, and will punish jacob according to his ways; according to his doings will he recompense him.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:6, delete:1, insert:0}; examples=replace: [o r d] -> [O R D] | replace: [u] -> [v] | replace: [i e] -> [y] | replace: [I] -> [J] | replace: [I] -> [J] | delete: [e] -> [] | replace: [,] -> [;]","ops={replace:5, delete:0, insert:0}; examples=replace: [Lord] -> [LORD] | replace: [controuersie] -> [controversy] | replace: [Iudah,] -> [Judah,] | replace: [Iacob] -> [Jacob] | replace: [wayes,] -> [ways;]","ops={replace:1, delete:0, insert:0}; examples=replace: [The Lord hath also a controuersie with Iudah and will punish Iacob according to his wayes] -> [The LORD hath also a controversy with Judah and will punish Jacob according to his ways]",
